1;0;0.76226;1.0331;1.8007
2;0;-0.44136;0.41168;1.6121
3;0;-0.42215;1.2977;1.6989
4;0;-3.0995;0.38683;1.9096
5;0;-3.2982;1.2058;1.8122
6;0;-3.6493;0.86779;1.8751
7;0;-4.1028;-0.037412;1.8231
8;0;-4.6588;0.87814;1.8056
9;0;-4.9901;-0.47403;1.63
10;0;-4.8739;0.18076;1.7694
1;1;0.82228;1.0366;1.8007
2;1;-0.38623;0.42408;1.6121
3;1;-0.35806;1.2843;1.6989
4;1;-3.0245;0.37906;1.9096
5;1;-3.2187;1.2014;1.8122
6;1;-3.5826;0.87094;1.8751
7;1;-4.055;-0.021208;1.8231
8;1;-4.6047;0.92093;1.8056
9;1;-4.9708;-0.42879;1.63
10;1;-4.8213;0.21909;1.7694
1;2;0.88118;1.035;1.8007
2;2;-0.32654;0.44088;1.6121
3;2;-0.29639;1.2703;1.6989
4;2;-2.9547;0.37583;1.9096
5;2;-3.1377;1.2063;1.8122
6;2;-3.5166;0.87311;1.8751
7;2;-4.0057;-0.011643;1.8231
8;2;-4.5439;0.95437;1.8056
9;2;-4.9531;-0.39048;1.63
10;2;-4.7665;0.25453;1.7694
1;3;0.93882;1.0295;1.8007
2;3;-0.26301;0.46392;1.6121
3;3;-0.23414;1.255;1.6989
4;3;-2.897;0.37351;1.9096
5;3;-3.0561;1.2182;1.8122
6;3;-3.4506;0.87189;1.8751
7;3;-3.9528;-0.0037776;1.8231
8;3;-4.4799;0.98062;1.8056
9;3;-4.934;-0.35673;1.63
10;3;-4.7108;0.28981;1.7694
1;4;0.99506;1.0232;1.8007
2;4;-0.19378;0.48248;1.6121
3;4;-0.16774;1.2398;1.6989
4;4;-2.8432;0.37921;1.9096
5;4;-2.9743;1.2317;1.8122
6;4;-3.3837;0.8661;1.8751
7;4;-3.9029;0.0058859;1.8231
8;4;-4.4128;1.0036;1.8056
9;4;-4.9099;-0.32356;1.63
10;4;-4.6569;0.33192;1.7694
1;5;1.0481;1.0163;1.8007
2;5;-0.1292;0.49384;1.6121
3;5;-0.096783;1.2273;1.6989
4;5;-2.7912;0.38936;1.9096
5;5;-2.8897;1.2441;1.8122
6;5;-3.3152;0.85836;1.8751
7;5;-3.8578;0.019426;1.8231
8;5;-4.3429;1.0251;1.8056
9;5;-4.8796;-0.29192;1.63
10;5;-4.5987;0.37228;1.7694
2;6;-0.066167;0.49503;1.6121
3;6;-0.025718;1.2243;1.6989
4;6;-2.7399;0.40472;1.9096
5;6;-2.809;1.2558;1.8122
6;6;-3.2425;0.84974;1.8751
7;6;-3.8154;0.035613;1.8231
8;6;-4.2708;1.0444;1.8056
9;6;-4.8429;-0.26262;1.63
10;6;-4.5355;0.40592;1.7694
2;7;-0.0037951;0.49251;1.6121
3;7;0.045758;1.231;1.6989
4;7;-2.6855;0.42492;1.9096
5;7;-2.7347;1.2713;1.8122
6;7;-3.168;0.84493;1.8751
7;7;-3.774;0.055391;1.8231
8;7;-4.1963;1.0593;1.8056
9;7;-4.8002;-0.2353;1.63
10;7;-4.4687;0.43245;1.7694
2;8;0.054555;0.48939;1.6121
3;8;0.115;1.2445;1.6989
4;8;-2.6257;0.44619;1.9096
5;8;-2.6628;1.2916;1.8122
6;8;-3.0943;0.8521;1.8751
7;8;-3.7307;0.076282;1.8231
8;8;-4.1146;1.0701;1.8056
9;8;-4.7517;-0.20936;1.63
10;8;-4.399;0.4537;1.7694
2;9;0.10837;0.48708;1.6121
3;9;0.18299;1.2606;1.6989
4;9;-2.5639;0.46668;1.9096
5;9;-2.594;1.3165;1.8122
6;9;-3.0219;0.86599;1.8751
7;9;-3.6842;0.097599;1.8231
8;9;-4.0359;1.0764;1.8056
9;9;-4.7;-0.18533;1.63
10;9;-4.3289;0.47342;1.7694
2;10;0.15899;0.48236;1.6121
3;10;0.24967;1.2771;1.6989
4;10;-2.4983;0.48624;1.9096
5;10;-2.5335;1.3488;1.8122
6;10;-2.9535;0.87972;1.8751
7;10;-3.6351;0.12068;1.8231
8;10;-3.9626;1.088;1.8056
9;10;-4.6455;-0.16391;1.63
10;10;-4.2629;0.49146;1.7694
11;10;-5.5021;-0.4799;1.7675
2;11;0.20852;0.47425;1.6121
3;11;0.31268;1.2942;1.6989
4;11;-2.4299;0.50749;1.9096
5;11;-2.477;1.3783;1.8122
6;11;-2.8878;0.88993;1.8751
7;11;-3.5833;0.14761;1.8231
8;11;-3.8928;1.1058;1.8056
9;11;-4.5906;-0.14114;1.63
10;11;-4.1987;0.51074;1.7694
11;11;-5.4668;-0.42398;1.7675
2;12;0.2623;0.46148;1.6121
3;12;0.37656;1.3123;1.6989
4;12;-2.3582;0.53027;1.9096
5;12;-2.4155;1.394;1.8122
6;12;-2.8219;0.89987;1.8751
7;12;-3.5298;0.17915;1.8231
8;12;-3.8201;1.1266;1.8056
9;12;-4.5382;-0.11587;1.63
10;12;-4.1354;0.53102;1.7694
11;12;-5.4313;-0.36879;1.7675
2;13;0.32402;0.4466;1.6121
3;13;0.44587;1.3319;1.6989
4;13;-2.2916;0.54724;1.9096
5;13;-2.353;1.3957;1.8122
6;13;-2.756;0.91337;1.8751
7;13;-3.4741;0.21401;1.8231
8;13;-3.7439;1.149;1.8056
9;13;-4.4928;-0.090039;1.63
10;13;-4.0727;0.55119;1.7694
11;13;-5.3948;-0.316;1.7675
2;14;0.39011;0.43568;1.6121
3;14;0.51966;1.3509;1.6989
4;14;-2.2292;0.55378;1.9096
5;14;-2.2873;1.3902;1.8122
6;14;-2.6887;0.93106;1.8751
7;14;-3.4176;0.25193;1.8231
8;14;-3.6638;1.173;1.8056
9;14;-4.4513;-0.061816;1.63
10;14;-4.0062;0.57203;1.7694
11;14;-5.3592;-0.26494;1.7675
2;15;0.4552;0.43201;1.6121
3;15;0.59024;1.3608;1.6989
4;15;-2.1661;0.55307;1.9096
5;15;-2.2186;1.3847;1.8122
6;15;-2.6208;0.94815;1.8751
7;15;-3.3596;0.28869;1.8231
8;15;-3.5855;1.1998;1.8056
9;15;-4.4122;-0.030492;1.63
10;15;-3.9368;0.59501;1.7694
11;15;-5.3225;-0.2143;1.7675
2;16;0.5193;0.43396;1.6121
3;16;0.65781;1.3603;1.6989
4;16;-2.1075;0.54436;1.9096
5;16;-2.1471;1.3787;1.8122
6;16;-2.5571;0.95642;1.8751
7;16;-3.3008;0.32153;1.8231
8;16;-3.5092;1.2304;1.8056
9;16;-4.3738;0.0028015;1.63
10;16;-3.8651;0.61991;1.7694
11;16;-5.2866;-0.1626;1.7675
2;17;0.58122;0.43989;1.6121
3;17;0.72019;1.3515;1.6989
4;17;-2.0526;0.53295;1.9096
5;17;-2.0727;1.3708;1.8122
6;17;-2.4938;0.94974;1.8751
7;17;-3.2377;0.34482;1.8231
8;17;-3.431;1.2651;1.8056
9;17;-4.3335;0.038699;1.63
10;17;-3.7913;0.64767;1.7694
11;17;-5.252;-0.10724;1.7675
2;18;0.6411;0.44801;1.6121
3;18;0.77943;1.3396;1.6989
4;18;-1.9975;0.51836;1.9096
5;18;-1.9909;1.3621;1.8122
6;18;-2.4316;0.93103;1.8751
7;18;-3.1733;0.35925;1.8231
8;18;-3.3567;1.2958;1.8056
